District Code,District Name,Mandal Code,Mandal Name,Panchayat Code,Panchayat Name,Village Code,Village Name,Water Body Name,SS/LS/Resarvior,Ownership,Lease/Auction,TWSA,EWSA,Cluster Name
519,Srikakulam,4783,Hiramandalam,203082,Allapuram,589247,Allapuram,SagaramTank,LS,MI,Lease,18.95,13.46,HIRAMANDALAM
519,Srikakulam,4783,Hiramandalam,198997,Allavaram,587861,Allavaram,byterupunugedda,LS,MI,Lease,14.23,9.96,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,210687,Allinagaram,591223,Allinagaram,Pedda Tank,LS,MI,Lease,31.74,18.05,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,210687,Allinagaram,591223,Allinagaram,Pedda Tank,LS,MI,Lease,32.13,18.18,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,210687,Allinagaram,591223,Allinagaram,Peddatank,LS,MI,Lease,25.45,12.56,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,210687,Allinagaram,591223,Allinagaram,Sagaramtank,LS,MI,Lease,16.95,11.46,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,210687,Allinagaram,591223,Allinagaram,Thamaratank,LS,MI,Lease,14.95,9.96,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,210687,Allinagaram,591223,Allinagaram,Pinnamnaidutank,LS,MI,Lease,28.95,13.46,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,210687,Allinagaram,591223,Allinagaram,Peddatank,LS,MI,Lease,26.95,10.96,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,210687,Allinagaram,591223,Allinagaram,Kanapalavani tank,LS,MI,Lease,18.95,14.54,HIRAMANDALAM
519,Srikakulam,4783,Hiramandalam,210687,Allinagaram,591223,Allinagaram,Rajugari Tank,LS,MI,Auction,3.16,2.3,HIRAMANDALAM
519,Srikakulam,4783,Hiramandalam,199354,Allipudi,586945,Allipudi,Chintalavani Tank,LS,MI,Auction,35.83,10,HIRAMANDALAM
519,Srikakulam,4783,Hiramandalam,199354,Allipudi,586945,Allipudi,Chenchunaidu Tank,LS,MI,Auction,4.96,2.5,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,234724,Alluru,589432,Alluru,Koratalagedda,LS,MI,Auction,16.89,6.61,HIRAMANDALAM
519,Srikakulam,4787,Lakshminarsupeta,234724,Alluru,589432,Alluru,Jola Cheruvu,LS,MI,Auction,17.04,6.63,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,DammalAVANI TANK,LS,MI,Auction,7.7,5.2,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Pedda Tank,LS,MI,Auction,8.7,6.49,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Asalakarra Tank,LS,MI,Auction,5.98,3.25,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Achannavani Tank,LS,MI,Auction,6.7,4,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Voora Tank,LS,MI,Auction,5.93,3.25,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Raminaidu Tank,LS,MI,Auction,4.82,2.25,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Nayeralu Tank,LS,MI,Auction,0.93,0.5,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Komati Tank,LS,MI,Auction,1.71,2.15,HIRAMANDALAM
519,Srikakulam,4793,Sarubujjili,212961,Alugolu,583156,Alugolu,Kaminaidu Tank,LS,MI,Auction,5.96,3.4,HIRAMANDALAM
519,Srikakulam,4771,Bhamini,212961,Alugolu,583156,Alugolu,Voora Tank,SS,GP,Lease,31.68,6.23,Kotturu
519,Srikakulam,4771,Bhamini,212961,Alugolu,583156,Alugolu,Kotha Tank,SS,GP,Lease,21.13,4.15,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,KOMATI TANK,SS,GP,Lease,31.68,6.23,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,GODEBANDHA,SS,GP,Lease,31.68,6.23,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,KAMBALA CHERUVU,SS,GP,Lease,47.52,9.34,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,NAIDU CHERUVU,SS,GP,Lease,47.52,9.34,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,KARRAVAN TANK,SS,GP,Lease,47.52,9.34,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,NAYARALA TANK,SS,GP,Lease,47.52,9.34,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,Sankarapathrunitank,SS,GP,Lease,63.36,12.45,Kotturu
519,Srikakulam,4772,Kothuru,212961,Alugolu,583156,Alugolu,NARASAYYA TANK,SS,GP,Lease,63.36,12.45,Kotturu
519,Srikakulam,4771,Bhamini,212961,Alugolu,583156,Alugolu,Dandasi Tank,SS,GP,Auction,34.32,6.57,Kotturu
519,Srikakulam,4771,Bhamini,212961,Alugolu,583156,Alugolu,Chembudu Tank,SS,GP,Auction,26.72,5.08,Kotturu
519,Srikakulam,4771,Bhamini,213154,Alugubilli,582983,Alugubilli,Pittala Tank,SS,GP,Auction,30.21,5.76,Kotturu
519,Srikakulam,4771,Bhamini,213154,Alugubilli,582983,Alugubilli,Murravani Tank,SS,GP,Auction,32.96,6.31,Kotturu
519,Srikakulam,4771,Bhamini,213154,Alugubilli,582983,Alugubilli,Buchayya Tank,SS,GP,Auction,33.75,6.46,Kotturu
519,Srikakulam,4771,Bhamini,213154,Alugubilli,582983,Alugubilli,Pottenna Tank,SS,GP,Auction,30.08,5.74,Kotturu
519,Srikakulam,4771,Bhamini,213154,Alugubilli,582983,Alugubilli,Balaramanna Tank,SS,GP,Auction,31.03,5.93,Kotturu
519,Srikakulam,4771,Bhamini,213154,Alugubilli,582983,Alugubilli,Tamara Tank,SS,GP,Auction,31.01,5.92,Kotturu
519,Srikakulam,4771,Bhamini,213154,Alugubilli,582983,Alugubilli,Appayya Karra Tank,SS,GP,Auction,29.32,5.59,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Gundamma Tank,SS,GP,Auction,27.54,5.24,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Kotha Tank,SS,GP,Auction,27.8,5.29,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Jogi Tank,SS,GP,Auction,31.98,6.11,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Appalanaidu Tank,SS,GP,Auction,42.72,8.22,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Ravikarra Tank,SS,GP,Auction,30.84,5.89,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Mallayya bandha,SS,GP,Auction,27.8,5.29,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Bharath Tank,SS,GP,Auction,38.85,7.46,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Kithamnaidu Tank,SS,GP,Auction,28.65,5.46,Kotturu
519,Srikakulam,4771,Bhamini,211356,Amadalavalasa,580824,Amadalavalasa,Garadi bandha,SS,GP,Auction,29.73,5.67,Kotturu
519,Srikakulam,4771,Bhamini,203946,Amalapuram,585799,Amalapuram,Vallakadu Tank,SS,GP,Auction,27.67,5.27,Kotturu
519,Srikakulam,4771,Bhamini,203946,Amalapuram,585799,Amalapuram,Maddimanu tank,SS,GP,Auction,26.28,4.99,Kotturu
519,Srikakulam,4771,Bhamini,203946,Amalapuram,585799,Amalapuram,Vulaka Tank,SS,GP,Auction,26.94,5.12,Kotturu
519,Srikakulam,4771,Bhamini,203946,Amalapuram,585799,Amalapuram,Bokanam Tank,SS,GP,Auction,40.5,7.79,Kotturu
519,Srikakulam,4771,Bhamini,203946,Amalapuram,585799,Amalapuram,Sakirevu Tank,SS,GP,Auction,41.61,8.01,Kotturu
519,Srikakulam,4771,Bhamini,203946,Amalapuram,585799,Amalapuram,Vura Tank,SS,GP,Auction,54.92,10.62,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Komati Tank,SS,GP,Auction,34.32,6.57,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Degala Koneru,SS,GP,Auction,30.27,5.78,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Sontyanavari tank,SS,GP,Auction,30.87,5.89,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Deenabandhu Tank,SS,GP,Auction,38.98,7.49,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Butti tank,SS,GP,Auction,27.92,5.32,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Kotha tank,SS,GP,Auction,31,5.92,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,kaki revu tank,SS,GP,Auction,26.56,5.05,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Shanakra Tank,SS,GP,Auction,29.45,5.61,Kotturu
519,Srikakulam,4771,Bhamini,212907,Amarayavalasa,582722,Amarayavalasa,Kurmana tank,SS,GP,Auction,27.67,5.27,Kotturu
519,Srikakulam,4771,Bhamini,211357,Ambada,580844,Ambada,Akkulanaidu tank,SS,GP,Auction,29,5.53,Kotturu
519,Srikakulam,4771,Bhamini,211357,Ambada,580844,Ambada,Indiramma Tank,SS,GP,Auction,26.31,5,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Ramasahu tank,SS,GP,Auction,27.42,5.22,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Raghupanigrahi Tank,SS,GP,Auction,27.42,5.22,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Narayana tank,SS,GP,Auction,26.28,4.99,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,kantamnaidu tank,SS,GP,Auction,51.53,9.95,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Pittala lingala tank,SS,GP,Auction,27.1,5.15,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Mekala tirupati rao tank,SS,GP,Auction,32.46,6.21,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Vura Tank,SS,GP,Auction,37.94,7.28,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Kasipatruni tank,SS,GP,Auction,49.31,9.52,Kotturu
519,Srikakulam,4771,Bhamini,211358,Ambakhandi,580860,Ambakhandi,Chinnavura tank,SS,GP,Auction,26.94,5.12,Kotturu
519,Srikakulam,4771,Bhamini,212432,Ambativalasa,582899,Ambativalasa,Vepalakarra Tank,SS,GP,Auction,29.79,5.68,Kotturu
519,Srikakulam,4771,Bhamini,212432,Ambativalasa,582899,Ambativalasa,Yerra Tank,SS,GP,Auction,26.63,5.06,Kotturu
519,Srikakulam,4771,Bhamini,211865,Amberupuram,586219,Amberupuram,Pasarla tank,SS,GP,Auction,26.56,5.05,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,SEEMALA TANK,SS,GP,Auction,29.41,5.61,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,BAVARAJI TANK,SS,GP,Auction,29.41,5.61,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,BALAJIBANDA,SS,GP,Auction,32.58,6.23,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,SRIRADHAKANTHA TANK,SS,GP,Auction,32.58,6.23,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,Kundaparthirangannatank,SS,GP,Auction,32.58,6.23,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,MURTHY VANI TANK,SS,GP,Auction,32.58,6.23,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,DAMMALAVANI TANK,SS,GP,Auction,32.58,6.23,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,RAYAKARRA CHERUVU,SS,GP,Auction,34.55,6.62,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,JAGGARAJUTANK,SS,GP,Auction,34.7,6.65,Kotturu
519,Srikakulam,4772,Kothuru,213180,Amity,582576,Amity,KONERU TANK,SS,GP,Auction,35.75,6.85,Kotturu
519,Srikakulam,4772,Kothuru,199506,Amjuru,587706,Amjuru,GANGAYYA TANK,SS,GP,Auction,35.75,6.85,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,TAMARA TANK,SS,GP,Auction,38.92,7.48,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,MADDIVANI TANK,SS,GP,Auction,38.92,7.48,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,KOTTA TANK,SS,GP,Auction,42.09,8.1,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,MADDIVANI TANK,SS,GP,Auction,42.09,8.1,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,KOMATI TANK,SS,GP,Auction,44.84,8.64,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,MALAVALI TANK,SS,GP,Auction,45.25,8.72,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,KRICHAM NAIDU TANK,SS,GP,Auction,45.25,8.72,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,TRRIVANI SAGARAM,SS,GP,Auction,45.25,8.72,Kotturu
519,Srikakulam,4772,Kothuru,214575,Ammapalem,588181,Ammapalem,CHAKALA TANK,SS,GP,Auction,45.25,8.72,Kotturu
519,Srikakulam,4772,Kothuru,211958,Ammapeta,585782,Ammapeta,MANIKYAVANI TANK,SS,GP,Auction,46.3,8.93,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,VENKYYA TANK,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,PINNA TANK,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,VOODIKARRA,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,KARNAM BANDA,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,SAMMANNAKARRA TANK,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,PADDAPUNU,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,REGULU TANK,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,KUNCHI TANK,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,CHALLAVANI TANK,SS,GP,Auction,67.43,13.08,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,MADAPANA TANK,SS,GP,Auction,69.01,13.39,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,KOMATI TANK,SS,GP,Auction,70.6,13.7,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,KOTTA TANK,SS,GP,Auction,76.93,14.95,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,BARRIVADA TANK,SS,GP,Auction,76.93,14.95,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,MADAPANA TANK,SS,GP,Auction,76.93,14.95,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,BVTCHNACHERUVU,SS,GP,Auction,78.3,15.22,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,ADDUDORA TANK,SS,GP,Auction,79.25,15.4,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,BORESUTANK,SS,GP,Auction,80.1,15.57,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,BARRIKRISHNA TANK,SS,GP,Auction,80.1,15.57,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,KOTHA TANK,SS,GP,Auction,80.1,15.57,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,RAVIKARRA TANK,SS,GP,Auction,80.1,15.57,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,GOPINADHTANK,SS,GP,Auction,81.27,15.8,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,KOMATITANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,Balijivanigeddasannatank,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,VOORA CHERUVU,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,GANDAKARRA TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,JAGGAYYACHERUVU,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,210745,Ampolu,581519,Ampolu,LINGAYY TANK,SS,GP,Auction,83.27,23,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,KOTHA TANK,SS,GP,Auction,83.27,21,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,TAMARA TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,CHITTINA TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,RAMANNADORA TANK,SS,GP,Auction,83.27,25,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,MALLEVANI TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,KOTTACHERUVU,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,MANDAVANI TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,JOGINDIDU TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,202941,Amudalapalli,590481,Amudalapalli,ASARAPALLIKAGEDDA,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,214321,Anakoderu,588734,Anakoderu,KRISHNAPATRO TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,214321,Anakoderu,588734,Anakoderu,KOTHA TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,203536,Anamanapudi,589302,Anamanapudi,KOTHA TANK,SS,GP,Auction,83.27,20,Kotturu
519,Srikakulam,4772,Kothuru,203536,Anamanapudi,589302,Anamanapudi,DASARADHI PUNU,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,203536,Anamanapudi,589302,Anamanapudi,MADATANK,SS,GP,Auction,83.27,21,Kotturu
519,Srikakulam,4772,Kothuru,211707,Anandapuram,581394,Anandapuram,BARVIVANI TANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,211707,Anandapuram,581394,Anandapuram,BADIVANI TANK,SS,GP,Auction,83.27,24,Kotturu
519,Srikakulam,4772,Kothuru,211707,Anandapuram,581394,Anandapuram,VOORAVATANK,SS,GP,Auction,83.27,16.19,Kotturu
519,Srikakulam,4772,Kothuru,211707,Anandapuram,581394,Anandapuram,CHINTHALA GUNDAM,SS,GP,Auction,83.27,15,Kotturu
519,Srikakulam,4772,Kothuru,208450,Ananthavaram,591862,Ananthavaram,Kurmannapatnaik tank,SS,GP,Auction,100.61,17.44,Kotturu
519,Srikakulam,4772,Kothuru,208450,Ananthavaram,591862,Ananthavaram,CHINTALA TANK,SS,GP,Auction,89.61,17.44,Kotturu
519,Srikakulam,4772,Kothuru,208450,Ananthavaram,591862,Ananthavaram,KOMITIVANI TANK,SS,GP,Auction,89.61,17.44,Kotturu
519,Srikakulam,4772,Kothuru,208450,Ananthavaram,591862,Ananthavaram,Krishnam Naidu Tank,SS,GP,Auction,46.09,9.03,Kotturu
519,Srikakulam,4772,Kothuru,208450,Ananthavaram,591862,Ananthavaram,Bulakaminaidu Tank,SS,GP,Auction,84.85,15.51,Kotturu
519,Srikakulam,4772,Kothuru,212332,Anavaram,582530,Anavaram,Thamaratank,LS,MI,Lease,6,4,Kotturu
519,Srikakulam,4772,Kothuru,215125,Andaluru,588712,Andaluru,Chinthalatank,LS,MI,Lease,8,3,Kotturu
519,Srikakulam,4772,Kothuru,212908,Andra,582709,Andra,Kottatank,LS,MI,Lease,5,1.2,Kotturu
519,Srikakulam,4772,Kothuru,212908,Andra,582709,Andra,Dongalatank,LS,MI,Lease,9,4.75,Kotturu
519,Srikakulam,4771,Bhamini,212908,Andra,582709,Andra,Vooratank,LS,MI,Lease,20,10,Kotturu
519,Srikakulam,4771,Bhamini,212908,Andra,582709,Andra,Mamiditank,LS,MI,Lease,40,20,Kotturu
519,Srikakulam,4771,Bhamini,212908,Andra,582709,Andra,Vooratank,LS,MI,Lease,25,12,Kotturu
519,Srikakulam,4771,Bhamini,212908,Andra,582709,Andra,Thamaratank,LS,MI,Lease,20,10,Kotturu
519,Srikakulam,4771,Bhamini,212908,Andra,582709,Andra,Gajapathisagaram,LS,MI,Lease,75,25,Kotturu
519,Srikakulam,4771,Bhamini,212908,Andra,582709,Andra,Kotha tank,LS,MI,Auction,5.52,2.65,Kotturu
519,Srikakulam,4771,Bhamini,212908,Andra,582709,Andra,Vura Tank,LS,MI,Auction,5.69,2.73,Kotturu
519,Srikakulam,4772,Kothuru,199210,Andrangi,587627,Andrangi,Suryagarbhamtank,LS,MI,Auction,3.54,1.7,Kotturu
519,Srikakulam,4772,Kothuru,199210,Andrangi,587627,Andrangi,KOTHA TANK,LS,MI,Auction,13.56,6.51,Kotturu
519,Srikakulam,4772,Kothuru,199210,Andrangi,587627,Andrangi,Vooratank,LS,MI,Auction,15.6,7.49,Kotturu
519,Srikakulam,4772,Kothuru,199210,Andrangi,587627,Andrangi,Mamidikarra Tank,LS,MI,Auction,6.54,3.14,Kotturu
519,Srikakulam,4772,Kothuru,199210,Andrangi,587627,Andrangi,SAVVANI CHERUVU,LS,MI,Auction,6.66,3.2,Kotturu
519,Srikakulam,4772,Kothuru,199210,Andrangi,587627,Andrangi,LATCHAYYATANK,LS,MI,Auction,5.48,2.63,Kotturu
519,Srikakulam,4772,Kothuru,203145,Angaluru,589598,Angaluru,JADDODU CHERUVU,LS,MI,Auction,5.64,2.71,Kotturu
519,Srikakulam,4772,Kothuru,203145,Angaluru,589598,Angaluru,KUPPILI TANK,LS,MI,Auction,3.33,1.6,Kotturu
519,Srikakulam,4772,Kothuru,203145,Angaluru,589598,Angaluru,KOTHA TANK,LS,MI,Auction,12.35,5.93,Kotturu
519,Srikakulam,4772,Kothuru,203145,Angaluru,589598,Angaluru,ANNEPUVANI TANK,LS,MI,Auction,4.6,2.21,Kotturu
519,Srikakulam,4772,Kothuru,199257,Angara,587696,Angara,KONDAPOONU,LS,MI,Auction,5.6,2.69,Kotturu
519,Srikakulam,4772,Kothuru,211463,Anguru,580950,Anguru,KOTHA TANK,LS,MI,Auction,32.5,15.6,Kotturu
519,Srikakulam,4772,Kothuru,211463,Anguru,580950,Anguru,Narasimhasagaram,LS,MI,Auction,15.23,7.31,Kotturu
519,Srikakulam,4772,Kothuru,211463,Anguru,580950,Anguru,ADDAGUDDA TANK,LS,MI,Auction,3.5,1.68,Kotturu
519,Srikakulam,4772,Kothuru,211463,Anguru,580950,Anguru,PANTHULU TANK,LS,MI,Auction,6.4,3.07,Kotturu
519,Srikakulam,4772,Kothuru,211463,Anguru,580950,Anguru,VOORA CHERUVU,LS,MI,Auction,15.46,7.42,Kotturu
519,Srikakulam,4772,Kothuru,199067,Ankampalem,587568,Ankampalem,KONDIKATANK,LS,MI,Auction,4,1.92,Kotturu
519,Srikakulam,4772,Kothuru,211866,Ankupalem,586217,Ankupalem,YENGULA TANK,LS,MI,Auction,3.4,1.63,Kotturu
519,Srikakulam,4772,Kothuru,212720,Annamrajupeta,583114,Annamrajupeta,POLINAIDUGEDOA,LS,MI,Auction,6.35,3.05,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,DARMATANK,LS,MI,Auction,5.89,2.83,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,LINGANAIDU,LS,MI,Auction,2.25,1.08,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,VOORA TANK,LS,MI,Auction,4.56,2.19,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,RALLATANK,LS,MI,Auction,10,4.8,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,KOTHA TANK,LS,MI,Auction,8,3.84,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,Teekalavanitank,LS,MI,Auction,16.5,7.92,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,RANGASAGARAM,LS,MI,Auction,11,5.28,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,KANDIKICHERUVU,LS,MI,Auction,23,15.5,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,MUGUTHI TANK,LS,MI,Auction,5,2.4,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,KONDAGEDD TANK,LS,MI,Auction,5.56,2.67,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,HADDUBANGIGEDDA,LS,MI,Auction,50,24,Kotturu
519,Srikakulam,4772,Kothuru,211772,Annavaram,586141,Annavaram,Buchibugathatank,LS,MI,Auction,3.15,1.51,Kotturu
